PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
239.0,2025-03-12,19:35:45.10,6.0,4.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Havrilla, Aj",1000301840.0,Right,MAR_THU,Undefined,6,Bottom,2,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.17832,-1.409909,-4.033788,1916.298683,229.065484,1:45,5.58665,1.41183,6.07961,-19.10781,12.95257,13.74898,2.68641,-1.18058,85.07134,-5.016447,-1.56502,0.407526,,,,,,,,,,,,-8.15142,7.37119,-1.10661,50.0,5.46724,8.92034,-135.06163,-3.93828,-15.06403,29.28651,-18.55191,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,b889cda0-ff9a-11ef-8db4-414bdca26871,92.49083,,,8.10698,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:35:45.10,2025-03-12 23:35:45.103820800+00:00,2025-03-12 23:35:45.103820800+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,f807eb54-687b-41c8-b7cf-47aa2cc14a62,54.41678,-136.01599,14.64326,5.58573,-3.33373,-9.27596,-1.4053,9.41123,-7.53201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
240.0,2025-03-12,19:36:09.01,6.0,5.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Havrilla, Aj",1000301840.0,Right,MAR_THU,Undefined,6,Bottom,2,2,2,ChangeUp,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,84.22943,1.194185,-1.693307,1739.377866,0.175573,6:00,5.57273,1.49788,6.10012,-42.1353,-2.0439,-0.01106,3.16651,-0.0695,75.26564,-6.654334,-1.695299,0.455719,,,,,,,,,,,,-0.60138,-0.91945,-1.36766,50.0,5.64363,3.60769,-122.02092,1.13299,-0.88195,30.11209,-33.52249,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,c6ba7690-ff9a-11ef-8db4-414bdca26871,82.70984,,,8.96379,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:36:09.01,2025-03-12 23:36:09.016064+00:00,2025-03-12 23:36:09.016064+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,36d4f438-d4b9-4bc6-b55e-1be2e5a8ea12,54.39207,-123.10001,15.05604,5.5815,2.3343,-16.76125,-1.49751,3.63929,-0.44098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
259.0,2025-03-12,19:48:01.44,1.0,1.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Murdoch, Ethan",1000301843.0,Right,MAR_THU,Undefined,7,Bottom,0,0,0,Cutter,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.96873,2.370925,-2.239246,1516.69823,7.314571,6:15,5.58666,1.43154,5.65061,-45.11337,-2.66547,-0.5276,4.04145,-0.70196,74.26724,-5.924171,-2.333377,0.468921,,,,,,,,,,,,-0.42382,-1.57532,-1.24139,50.0,5.75965,4.66561,-118.75993,3.35057,-0.59913,24.89695,-34.40108,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,6f6e10c0-ff9c-11ef-8db4-414bdca26871,80.38122,,,7.70149,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:48:01.44,2025-03-12 23:48:01.448448+00:00,2025-03-12 23:48:01.448448+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,1696ec77-f4dc-40fb-b0cf-c3052e4b50f9,54.84495,-119.77133,12.44847,5.59516,4.74805,-17.20054,-1.43141,4.68995,-0.29957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
260.0,2025-03-12,19:48:14.19,1.0,2.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Murdoch, Ethan",1000301843.0,Right,MAR_THU,Undefined,7,Bottom,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.28026,0.866224,-1.050125,1744.099535,25.476279,6:45,5.41471,1.73377,5.44116,-43.06876,-1.00618,-1.11917,2.63692,0.65714,75.26512,-7.005648,-1.249478,0.466788,,,,,,,,,,,,0.26055,-0.32508,-1.64016,50.0,5.46169,2.23566,-119.42654,0.27183,0.37514,23.64676,-32.6421,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,77063010-ff9c-11ef-8db4-414bdca26871,80.7486,,,7.01514,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:48:14.19,2025-03-12 23:48:14.192588800+00:00,2025-03-12 23:48:14.192588800+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,4e0e7d84-f1f6-4ae1-a75c-b61b59979433,55.05589,-120.42346,11.82338,5.42122,1.64798,-16.32105,-1.73408,2.21984,0.18757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
261.0,2025-03-12,19:48:33.19,1.0,3.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Murdoch, Ethan",1000301843.0,Right,MAR_THU,Undefined,7,Bottom,0,2,0,Cutter,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.74806,2.756092,-2.06449,1651.32171,19.04354,6:45,5.51534,1.44873,5.7586,-45.50231,-4.23591,-1.92189,4.29245,-0.63385,75.32998,-5.607732,-2.408069,0.462349,,,,,,,,,,,,0.36756,-2.47977,-1.27649,50.0,5.71679,4.40355,-119.96986,4.19483,0.53319,24.21638,-35.77134,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,82593480-ff9c-11ef-8db4-414bdca26871,81.52383,,,7.41808,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:48:33.19,2025-03-12 23:48:33.192089600+00:00,2025-03-12 23:48:33.192089600+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,7e229caa-cf4e-4a22-8561-cfe62aaf18d5,54.73825,-120.92251,12.10819,5.52409,5.60204,-17.88567,-1.44931,4.38258,0.26659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
262.0,2025-03-12,19:48:49.76,1.0,4.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Murdoch, Ethan",1000301843.0,Right,MAR_THU,Undefined,7,Bottom,0,2,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.1827,-1.963252,-3.276817,1906.994898,223.537691,1:30,5.66393,1.42198,6.13048,-18.11269,15.38414,13.56044,2.33625,-0.48003,83.03707,-5.406142,-0.836299,0.416556,74.66208,18.177387,167.085531,3073.528842,-108.58245,12.78351,17.5996,153.07235,50.63014,172.7395,1.755504,-7.85646,8.81851,-1.17786,50.0,5.50416,6.97893,-132.18764,-5.06912,-13.85929,28.96819,-16.61761,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,8c2d6120-ff9c-11ef-8db4-414bdca26871,90.48591,15.53915,,8.14563,,,,1.68882,2.22474,0.4341,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:48:49.76,2025-03-12 23:48:49.763993600+00:00,2025-03-12 23:48:49.763993600+00:00,LineDrive,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,8768f7ae-c8e8-4982-8f07-0302a2c45119,54.36443,-133.14064,14.4841,5.66194,-4.52242,-8.30881,-1.41495,7.43488,-6.92965,306.466609,1.6888,-101.4056,8.05127,0.00632,-0.37949,0.58069,-0.44016,0.17574,-0.02869,2.22473,34.1615,-23.74186,2.67936,-0.6066,0.25368,-0.12578,0.04555,-0.00722,0.43411,23.25116,-8.49651,1.01474,0.01137,-0.29906,0.25555,-0.10425,0.01712,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,2025-04-29,Yarmouth-Dennis
263.0,2025-03-12,19:49:12.84,1.0,5.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Murdoch, Ethan",1000301843.0,Right,MAR_THU,Undefined,7,Bottom,0,2,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.96905,1.093079,-3.254578,1659.540243,2.618261,6:00,5.50276,1.5129,5.74361,-40.67683,-0.44197,-0.08161,3.13249,-1.52731,76.37107,-6.392692,-3.269149,0.456533,,,,,,,,,,,,-0.93984,-0.11,-1.24209,50.0,5.56921,6.92262,-121.68004,0.91289,-1.39781,25.66068,-32.33763,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,99f906b0-ff9c-11ef-8db4-414bdca26871,82.56232,,,7.59798,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:49:12.84,2025-03-12 23:49:12.840704+00:00,2025-03-12 23:49:12.840704+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,4b63d68c-b262-40af-8b8f-a10f96d53e07,54.75229,-122.67814,12.83034,5.50924,2.1707,-16.16881,-1.51241,6.97699,-0.6989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
264.0,2025-03-12,19:49:29.74,1.0,6.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Murdoch, Ethan",1000301843.0,Right,MAR_THU,Undefined,7,Bottom,0,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.27455,-0.720694,-1.535385,1983.607591,223.914905,1:30,5.63026,1.45056,6.10514,-17.69729,16.32509,14.67115,3.48876,1.253,82.35333,-4.093074,1.108039,0.419811,,,,,,,,,,,,-7.9589,8.94272,-1.3399,50.0,5.56546,2.89416,-131.14321,-2.1604,-13.84036,28.11283,-16.62282,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,a40a6360-ff9c-11ef-8db4-414bdca26871,89.78435,,,7.92123,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:49:29.74,2025-03-12 23:49:29.744896+00:00,2025-03-12 23:49:29.744896+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,9c777250-0ede-470a-aaa1-5f839ffe5733,54.39114,-132.08118,14.05641,5.62829,-1.60579,-8.31141,-1.44417,3.35594,-6.92018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
265.0,2025-03-12,19:50:05.58,2.0,1.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Vogelsong-Lewis, Elijah",1000124390.0,Left,MAR_THU,Undefined,7,Bottom,0,0,0,Fastball,Changeup,InPlay,Undefined,Bunt,Sacrifice,1,0,,88.3644,-1.441817,-2.857634,1887.46241,240.335456,2:00,5.70066,1.44626,6.58976,-23.9745,11.04288,17.35481,2.37976,0.27194,80.54916,-5.984537,0.296896,0.425905,,,,,,,,,,,,-10.02445,6.57485,-1.25774,50.0,5.59189,5.75903,-128.33912,-3.91482,-16.62266,27.99439,-21.27158,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,b96af3f0-ff9c-11ef-8db4-414bdca26871,88.49956,,,7.81524,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:50:05.58,2025-03-12 23:50:05.581056+00:00,2025-03-12 23:50:05.581056+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,65d708a7-8cf7-465c-839d-8fb5dbaaacea,53.90886,-129.18894,13.9972,5.70093,-3.26908,-10.63579,-1.44022,6.26365,-8.31133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
266.0,2025-03-12,19:50:40.06,3.0,1.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Kamerer, Tyler",10295880.0,Right,MAR_THU,Undefined,7,Bottom,1,0,0,Cutter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,80.90908,-0.045159,-1.972132,1502.327784,337.784978,5:15,5.49797,1.50059,5.90994,-48.62184,-5.3802,2.8189,1.40421,-0.09564,73.51952,-8.985195,-1.465142,0.473285,,,,,,,,,,,,-2.08567,-2.2965,-1.34396,50.0,5.46686,3.93345,-117.38338,-1.69628,-2.8632,25.55804,-35.32669,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,cdf8cb30-ff9c-11ef-8db4-414bdca26871,79.64008,,,7.38957,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:50:40.06,2025-03-12 23:50:40.069068800+00:00,2025-03-12 23:50:40.069068800+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,21da9bc7-5c63-4864-8d5f-65b73cc8d1ac,54.58741,-118.37799,12.77902,5.50613,-0.32152,-17.66334,-1.49921,4.04488,-1.4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
267.0,2025-03-12,19:50:57.05,3.0,2.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Kamerer, Tyler",10295880.0,Right,MAR_THU,Undefined,7,Bottom,1,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.43574,-2.063992,-3.17743,2038.718115,226.407897,1:30,5.51632,1.55796,6.19061,-17.08997,16.10737,15.76914,2.18283,-0.06449,83.33296,-5.324191,-0.335445,0.414689,,,,,,,,,,,,-9.03886,9.2478,-1.326,50.0,5.35182,6.69756,-132.61729,-5.27548,-16.05434,29.06793,-15.74861,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,d80aeb30-ff9c-11ef-8db4-414bdca26871,90.89316,,,8.10279,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:50:57.05,2025-03-12 23:50:57.053798400+00:00,2025-03-12 23:50:57.053798400+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,d2e4e6b5-f7d7-4405-9837-ffb5a12e70d0,54.30623,-133.55782,14.53397,5.51427,-4.76591,-7.8743,-1.55112,7.21702,-8.02717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
268.0,2025-03-12,19:51:14.46,3.0,3.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Kamerer, Tyler",10295880.0,Right,MAR_THU,Undefined,7,Bottom,1,1,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.83756,-0.675557,-3.24835,1840.348482,230.781867,1:45,5.76117,1.623,6.44403,-18.33887,14.1728,16.08584,3.61119,-0.02436,83.72198,-4.178105,-0.33613,0.410385,,,,,,,,,,,,-9.32028,7.9126,-1.39923,50.0,5.70479,6.91743,-133.3494,-2.09455,-16.75204,29.15704,-17.95214,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,e26b2b30-ff9c-11ef-8db4-414bdca26871,91.84659,,,8.11558,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:51:14.46,2025-03-12 23:51:14.469785600+00:00,2025-03-12 23:51:14.469785600+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,12ec4ebe-f641-424c-87b9-bac430d4d6b8,54.05364,-134.23281,14.57852,5.76001,-1.55063,-8.97607,-1.6165,7.42499,-8.37602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
269.0,2025-03-12,19:51:37.93,3.0,4.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Kamerer, Tyler",10295880.0,Right,MAR_THU,Undefined,7,Bottom,1,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.40176,-1.687041,-4.24718,1872.889457,232.143643,1:45,5.70071,1.3788,6.38841,-20.471,11.94386,13.95839,2.43835,-1.37168,83.98221,-5.569102,-1.726751,0.409773,,,,,,,,,,,,-8.48213,7.04961,-1.07886,50.0,5.56963,9.35827,-133.88188,-4.56928,-15.30827,30.43073,-19.45115,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,f0a6a990-ff9c-11ef-8db4-414bdca26871,91.98372,,,8.41955,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:51:37.93,2025-03-12 23:51:37.936537600+00:00,2025-03-12 23:51:37.936537600+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,cde7cc32-955c-4b8c-bc81-0762b6c19e75,54.10765,-134.8123,15.21536,5.70024,-3.97456,-9.72557,-1.37215,9.82632,-7.65414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
270.0,2025-03-12,19:51:57.45,3.0,5.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Kamerer, Tyler",10295880.0,Right,MAR_THU,Undefined,7,Bottom,1,2,2,ChangeUp,Slider,InPlay,Undefined,GroundBall,Out,1,0,,84.33555,0.173045,-2.147437,1754.884188,98.535139,9:15,5.5822,1.66761,6.02572,-38.14349,1.49295,-0.5965,2.56395,-0.37182,76.32027,-6.907115,-2.25475,0.453126,92.43502,-20.670266,-3.154547,,,,,7.44886,7.44886,1.094483,0.046449,-0.38846,1.12776,-1.49932,50.0,5.57531,4.61053,-122.32409,-0.88237,-0.5794,27.6467,-30.49198,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,fc1d62a0-ff9c-11ef-8db4-414bdca26871,83.1832,2.22678,,8.01528,,,,1.55419,2.22678,0.46708,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:51:57.45,2025-03-12 23:51:57.454182400+00:00,2025-03-12 23:51:57.454182400+00:00,GroundBall,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,c972a3a8-964f-44b4-ac3f-764db5e5b3ce,54.47001,-123.33023,13.82335,5.58723,0.22732,-15.24599,-1.66749,4.63161,-0.2897,180.0,1.5525,126.87703,,,,,,,,2.22741,-47.94025,,,,,,,,0.46717,-6.99257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-04-29,Yarmouth-Dennis
271.0,2025-03-12,19:52:36.41,4.0,1.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Leon, Eddie",1000124389.0,Right,MAR_THU,Undefined,7,Bottom,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.4049,-0.397491,-4.006738,1652.43486,235.621323,1:45,5.66765,1.45568,6.25572,-21.55714,10.86205,14.34111,3.50379,-1.04989,84.17065,-4.466521,-1.423106,0.4098,,,,,,,,,,,,-8.53752,6.06449,-1.16457,50.0,5.62749,8.77818,-134.00389,-1.61107,-15.49455,29.47151,-21.16777,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,13512c90-ff9d-11ef-8db4-414bdca26871,91.97755,,,8.23425,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:52:36.41,2025-03-12 23:52:36.412928+00:00,2025-03-12 23:52:36.412928+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,40213b06-4cfd-4f63-b068-eb6c8c8b93c8,54.241,-134.93339,14.73576,5.66778,-0.94346,-10.58388,-1.44913,9.26686,-7.74727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
272.0,2025-03-12,19:52:55.66,4.0,2.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Leon, Eddie",1000124389.0,Right,MAR_THU,Undefined,7,Bottom,2,1,0,Cutter,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.09923,0.449454,-2.269004,1550.162533,355.404266,5:45,5.55685,1.40941,5.95135,-48.15944,-7.1967,0.69453,1.96073,-0.63813,75.36995,-8.411954,-2.144092,0.460645,,,,,,,,,,,,-1.09287,-3.34134,-1.22935,50.0,5.5663,4.74781,-120.52986,-0.70236,-1.58147,26.98669,-37.00926,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,1ec8a8f0-ff9d-11ef-8db4-414bdca26871,81.82544,,,7.72928,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:52:55.66,2025-03-12 23:52:55.660288+00:00,2025-03-12 23:52:55.660288+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,277136c1-03ff-49d4-a92e-178c6c009fcf,54.54525,-121.54328,13.49334,5.56658,0.68744,-18.50463,-1.40876,4.80719,-0.79073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
273.0,2025-03-12,19:53:15.92,4.0,3.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Leon, Eddie",1000124389.0,Right,MAR_THU,Undefined,7,Bottom,2,1,1,ChangeUp,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.63213,0.40197,-2.324473,1701.764646,10.74312,6:15,5.62066,1.40651,5.87474,-38.20183,1.14158,-0.03303,2.81082,-0.7563,77.02218,-6.655136,-2.330398,0.451448,,,,,,,,,,,,-0.68559,0.89268,-1.21853,50.0,5.63139,4.98505,-122.77543,-0.43875,-1.03776,26.19221,-30.82282,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,2acd9840-ff9d-11ef-8db4-414bdca26871,83.49237,,,7.60995,,,,,,,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:53:15.92,2025-03-12 23:53:15.924172800+00:00,2025-03-12 23:53:15.924172800+00:00,,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,f8765b3b-a3db-4fcc-9a2a-ff9d746334a7,54.62095,-123.75731,13.0961,5.62618,0.71672,-15.41141,-1.40614,5.02396,-0.51888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-29,Yarmouth-Dennis
274.0,2025-03-12,19:53:36.40,4.0,4.0,"Brown, Jake",10170464.0,Right,CEN_MIC,"Leon, Eddie",1000124389.0,Right,MAR_THU,Undefined,7,Bottom,2,1,2,ChangeUp,Slider,InPlay,Undefined,GroundBall,Single,0,1,,85.93472,0.347619,-2.223433,1670.941418,303.734711,4:00,5.69594,1.23406,5.95986,-37.90116,0.17039,1.67185,2.86009,-0.68938,78.10948,-6.663645,-1.923018,0.444091,100.606,6.486031,-21.68996,1720.540997,,,,137.01998,134.88099,-25.081549,1.047232,-1.54854,0.32469,-1.05853,50.0,5.70234,4.77517,-124.71018,-0.52511,-2.41331,27.52132,-31.66802,MAR_THU,CEN_MIC,JackCookField,D1,SBELT,20250312-JackCookField-1,3703a9b0-ff9d-11ef-8db4-414bdca26871,84.87555,6.4741,,7.82525,,,,2.47751,2.93748,0.6819,15297fc9-2c92-45ff-b06d-332e89445d19,2025-03-12,23:53:36.40,2025-03-12 23:53:36.403200+00:00,2025-03-12 23:53:36.403200+00:00,LineDrive,v3,471347,471268,,"Wright, Aydin",1000243631.0,Right,CEN_MIC,9bb6d1bf-fa33-4b0e-b200-fc612ed6140e,54.53771,-125.70758,13.76066,5.70057,0.62258,-15.83401,-1.23318,4.86263,-1.20666,82.722472,2.47751,136.23048,-22.79565,4.23596,-0.9475,0.29383,-0.16418,0.06545,-0.00837,2.93748,16.66799,-20.51179,2.21091,-0.44912,0.10251,-0.02492,0.00548,-0.00029,0.68189,-54.18481,-3.73267,2.46513,-0.89615,0.42699,-0.26631,0.11498,-0.01851,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-04-29,Yarmouth-Dennis
